timestamp,user_id,event_type,trace_id,details
1773222034.30889,User-001,started,trace_0109,"601 requests, 47,714 initial tokens"
1773222034.3591285,User-002,started,trace_0466,"14 requests, 104,290 initial tokens"
1773222034.409268,User-003,started,trace_0485,"137 requests, 69,944 initial tokens"
1773222034.4593992,User-004,started,trace_0392,"21 requests, 12,073 initial tokens"
1773222034.5095196,User-005,started,trace_0009,"33 requests, 43,698 initial tokens"
1773222034.5596056,User-006,started,trace_0288,"116 requests, 24,567 initial tokens"
1773222034.6097233,User-007,started,trace_0504,"69 requests, 124,901 initial tokens"
1773222034.6598377,User-008,started,trace_0589,"54 requests, 12,249 initial tokens"
1773222034.709949,User-009,started,trace_0172,"466 requests, 89,509 initial tokens"
1773222034.7600775,User-010,started,trace_0242,"48 requests, 15,422 initial tokens"
1773222034.8101923,User-011,started,trace_0441,"26 requests, 71,284 initial tokens"
1773222034.8603024,User-012,started,trace_0043,"157 requests, 18,768 initial tokens"
1773222034.9104362,User-013,started,trace_0220,"382 requests, 19,105 initial tokens"
1773222034.9606152,User-014,started,trace_0561,"89 requests, 40,023 initial tokens"
1773222035.010782,User-015,started,trace_0180,"209 requests, 20,698 initial tokens"
1773222035.0609212,User-016,started,trace_0108,"136 requests, 47,006 initial tokens"
1773222035.1110826,User-017,started,trace_0046,"442 requests, 11,578 initial tokens"
1773222035.1611905,User-018,started,trace_0042,"12 requests, 132,684 initial tokens"
1773222035.2113097,User-019,started,trace_0387,"44 requests, 28,379 initial tokens"
1773222035.2614253,User-020,started,trace_0116,"430 requests, 18,847 initial tokens"
1773222064.3249602,User-021,started,trace_0010,"33 requests, 43,698 initial tokens"
1773222064.3753126,User-022,started,trace_0205,"826 requests, 21,879 initial tokens"
1773222064.4259524,User-023,started,trace_0488,"111 requests, 12,462 initial tokens"
1773222094.3735578,User-024,started,trace_0434,"23 requests, 12,351 initial tokens"
1773222094.424564,User-025,started,trace_0230,"13 requests, 18,135 initial tokens"
1773222094.4753516,User-026,started,trace_0473,"92 requests, 51,090 initial tokens"
1773222094.5256155,User-027,started,trace_0519,"36 requests, 11,729 initial tokens"
1773222124.3877473,User-028,started,trace_0209,"150 requests, 18,388 initial tokens"
1773222124.43792,User-029,started,trace_0195,"124 requests, 18,147 initial tokens"
1773222124.4881086,User-030,started,trace_0228,"70 requests, 17,413 initial tokens"
1773222124.5383196,User-031,started,trace_0078,"66 requests, 15,818 initial tokens"
1773222124.5884368,User-032,started,trace_0372,"179 requests, 20,583 initial tokens"
1773222154.3459978,User-033,started,trace_0129,"485 requests, 65,974 initial tokens"
1773222154.397108,User-034,started,trace_0051,"215 requests, 21,017 initial tokens"
1773222184.3457866,User-035,started,trace_0570,"114 requests, 9,565 initial tokens"
1773222184.396513,User-036,started,trace_0290,"286 requests, 20,025 initial tokens"
1773222184.4467404,User-037,started,trace_0344,"309 requests, 25,935 initial tokens"
1773222184.4978716,User-038,started,trace_0024,"26 requests, 20,387 initial tokens"
1773222184.5493386,User-039,started,trace_0068,"256 requests, 18,169 initial tokens"
1773222214.3573558,User-040,started,trace_0207,"52 requests, 8,868 initial tokens"
1773222214.4077222,User-041,started,trace_0550,"21 requests, 8,979 initial tokens"
1773222214.4588716,User-042,started,trace_0190,"129 requests, 18,480 initial tokens"
1773222214.5091655,User-043,started,trace_0015,"21 requests, 27,518 initial tokens"
1773222214.5593383,User-044,started,trace_0139,"44 requests, 14,487 initial tokens"
1773222214.609455,User-045,started,trace_0052,"161 requests, 19,835 initial tokens"
1773222244.3474495,User-046,started,trace_0627,"39 requests, 12,249 initial tokens"
1773222244.3979766,User-047,started,trace_0214,"457 requests, 19,540 initial tokens"
