timestamp,user_id,event_type,trace_id,details
1773219176.3704088,User-001,started,trace_0109,"601 requests, 47,714 initial tokens"
1773219176.4208112,User-002,started,trace_0466,"14 requests, 104,290 initial tokens"
1773219176.471021,User-003,started,trace_0485,"137 requests, 69,944 initial tokens"
1773219176.5214097,User-004,started,trace_0392,"21 requests, 12,073 initial tokens"
1773219176.571903,User-005,started,trace_0009,"33 requests, 43,698 initial tokens"
1773219176.622165,User-006,started,trace_0288,"116 requests, 24,567 initial tokens"
1773219176.6723702,User-007,started,trace_0504,"69 requests, 124,901 initial tokens"
1773219176.7225208,User-008,started,trace_0589,"54 requests, 12,249 initial tokens"
1773219176.7726502,User-009,started,trace_0172,"466 requests, 89,509 initial tokens"
1773219176.8228292,User-010,started,trace_0242,"48 requests, 15,422 initial tokens"
1773219176.8730168,User-011,started,trace_0441,"26 requests, 71,284 initial tokens"
1773219176.9231777,User-012,started,trace_0043,"157 requests, 18,768 initial tokens"
1773219176.9733899,User-013,started,trace_0220,"382 requests, 19,105 initial tokens"
1773219177.0236094,User-014,started,trace_0561,"89 requests, 40,023 initial tokens"
1773219177.073837,User-015,started,trace_0180,"209 requests, 20,698 initial tokens"
1773219177.1240478,User-016,started,trace_0108,"136 requests, 47,006 initial tokens"
1773219177.17419,User-017,started,trace_0046,"442 requests, 11,578 initial tokens"
1773219177.2243264,User-018,started,trace_0042,"12 requests, 132,684 initial tokens"
1773219177.2745085,User-019,started,trace_0387,"44 requests, 28,379 initial tokens"
1773219177.3246894,User-020,started,trace_0116,"430 requests, 18,847 initial tokens"
1773219266.3766994,User-021,started,trace_0010,"33 requests, 43,698 initial tokens"
1773219266.426881,User-022,started,trace_0205,"826 requests, 21,879 initial tokens"
1773219266.4770648,User-023,started,trace_0488,"111 requests, 12,462 initial tokens"
1773219266.527231,User-024,started,trace_0434,"23 requests, 12,351 initial tokens"
1773219296.382049,User-025,started,trace_0430,"21 requests, 8,991 initial tokens"
1773219296.432907,User-026,started,trace_0101,"179 requests, 19,700 initial tokens"
1773219296.4840693,User-027,started,trace_0062,"249 requests, 20,747 initial tokens"
1773219296.5351474,User-028,started,trace_0209,"150 requests, 18,388 initial tokens"
1773219296.5858855,User-029,started,trace_0195,"124 requests, 18,147 initial tokens"
1773219326.4056933,User-030,started,trace_0577,"155 requests, 44,277 initial tokens"
1773219326.4568634,User-031,started,trace_0538,"12 requests, 12,200 initial tokens"
1773219326.5077338,User-032,started,trace_0479,"84 requests, 29,130 initial tokens"
1773219356.452593,User-033,started,trace_0245,"36 requests, 19,556 initial tokens"
1773219356.5027518,User-034,started,trace_0570,"114 requests, 9,565 initial tokens"
