timestamp,user_id,event_type,trace_id,details
1773213292.4366138,User-001,started,trace_0109,"601 requests, 47,714 initial tokens"
1773213292.4870143,User-002,started,trace_0466,"14 requests, 104,290 initial tokens"
1773213292.5371773,User-003,started,trace_0485,"137 requests, 69,944 initial tokens"
1773213292.5873158,User-004,started,trace_0392,"21 requests, 12,073 initial tokens"
1773213292.6374469,User-005,started,trace_0009,"33 requests, 43,698 initial tokens"
1773213292.6875868,User-006,started,trace_0288,"116 requests, 24,567 initial tokens"
1773213292.737707,User-007,started,trace_0504,"69 requests, 124,901 initial tokens"
1773213292.7878373,User-008,started,trace_0589,"54 requests, 12,249 initial tokens"
1773213292.8379645,User-009,started,trace_0172,"466 requests, 89,509 initial tokens"
1773213292.8881195,User-010,started,trace_0242,"48 requests, 15,422 initial tokens"
1773213292.9382687,User-011,started,trace_0441,"26 requests, 71,284 initial tokens"
1773213292.98839,User-012,started,trace_0043,"157 requests, 18,768 initial tokens"
1773213293.03851,User-013,started,trace_0220,"382 requests, 19,105 initial tokens"
1773213293.088632,User-014,started,trace_0561,"89 requests, 40,023 initial tokens"
1773213293.1387606,User-015,started,trace_0180,"209 requests, 20,698 initial tokens"
1773213293.1888719,User-016,started,trace_0108,"136 requests, 47,006 initial tokens"
1773213293.2389808,User-017,started,trace_0046,"442 requests, 11,578 initial tokens"
1773213293.2891,User-018,started,trace_0042,"12 requests, 132,684 initial tokens"
1773213293.3392348,User-019,started,trace_0387,"44 requests, 28,379 initial tokens"
1773213293.3893538,User-020,started,trace_0116,"430 requests, 18,847 initial tokens"
1773213382.454142,User-021,started,trace_0010,"33 requests, 43,698 initial tokens"
1773213382.505936,User-022,started,trace_0205,"826 requests, 21,879 initial tokens"
1773213382.5566134,User-023,started,trace_0488,"111 requests, 12,462 initial tokens"
1773213382.607302,User-024,started,trace_0434,"23 requests, 12,351 initial tokens"
1773213412.4854565,User-025,started,trace_0430,"21 requests, 8,991 initial tokens"
1773213412.536477,User-026,started,trace_0101,"179 requests, 19,700 initial tokens"
1773213412.5870714,User-027,started,trace_0062,"249 requests, 20,747 initial tokens"
1773213412.6382673,User-028,started,trace_0209,"150 requests, 18,388 initial tokens"
1773213412.6886914,User-029,started,trace_0195,"124 requests, 18,147 initial tokens"
1773213442.4929628,User-030,started,trace_0577,"155 requests, 44,277 initial tokens"
1773213442.543164,User-031,started,trace_0538,"12 requests, 12,200 initial tokens"
1773213442.5943022,User-032,started,trace_0479,"84 requests, 29,130 initial tokens"
1773213472.5009398,User-033,started,trace_0245,"36 requests, 19,556 initial tokens"
1773213472.5514092,User-034,started,trace_0570,"114 requests, 9,565 initial tokens"
1773213472.6024525,User-035,started,trace_0290,"286 requests, 20,025 initial tokens"
1773213472.6529186,User-036,started,trace_0344,"309 requests, 25,935 initial tokens"
1773213472.703087,User-037,started,trace_0024,"26 requests, 20,387 initial tokens"
1773213502.473144,User-038,started,trace_0354,"95 requests, 20,139 initial tokens"
1773213502.5233686,User-039,started,trace_0207,"52 requests, 8,868 initial tokens"
1773213502.5735347,User-040,started,trace_0550,"21 requests, 8,979 initial tokens"
1773213502.6238925,User-041,started,trace_0190,"129 requests, 18,480 initial tokens"
1773213502.6743984,User-042,started,trace_0015,"21 requests, 27,518 initial tokens"
1773213502.7251499,User-043,started,trace_0139,"44 requests, 14,487 initial tokens"
1773213532.5145583,User-044,started,trace_0487,"41 requests, 12,303 initial tokens"
1773213532.565226,User-045,started,trace_0627,"39 requests, 12,249 initial tokens"
1773213532.6159315,User-046,started,trace_0214,"457 requests, 19,540 initial tokens"
1773213532.6668336,User-047,started,trace_0005,"382 requests, 19,105 initial tokens"
1773213532.7174995,User-048,started,trace_0079,"813 requests, 16,564 initial tokens"
1773213551.2524853,User-039,truncated,trace_0207,"4/52 requests, 74.3% cache hit"
1773213551.2526839,User-049,started,trace_0565,"170 requests, 12,362 initial tokens"
1773213562.475659,User-050,started,trace_0106,"273 requests, 84,352 initial tokens"
1773213574.0072412,User-004,completed,trace_0392,"21/21 requests, 62.2% cache hit"
1773213574.0076857,User-051,started,trace_0336,"250 requests, 21,204 initial tokens"
1773213586.6555254,User-031,completed,trace_0538,"12/12 requests, 88.6% cache hit"
1773213586.6560054,User-052,started,trace_0302,"1034 requests, 17,188 initial tokens"
