timestamp,user_id,event_type,trace_id,details
1773219165.85887,User-001,started,trace_0109,"601 requests, 47,714 initial tokens"
1773219165.9092836,User-002,started,trace_0466,"14 requests, 104,290 initial tokens"
1773219165.959449,User-003,started,trace_0485,"137 requests, 69,944 initial tokens"
1773219166.0096045,User-004,started,trace_0392,"21 requests, 12,073 initial tokens"
1773219166.0597446,User-005,started,trace_0009,"33 requests, 43,698 initial tokens"
1773219166.1098866,User-006,started,trace_0288,"116 requests, 24,567 initial tokens"
1773219166.1600223,User-007,started,trace_0504,"69 requests, 124,901 initial tokens"
1773219166.210156,User-008,started,trace_0589,"54 requests, 12,249 initial tokens"
1773219166.260303,User-009,started,trace_0172,"466 requests, 89,509 initial tokens"
1773219166.3104873,User-010,started,trace_0242,"48 requests, 15,422 initial tokens"
1773219166.3606415,User-011,started,trace_0441,"26 requests, 71,284 initial tokens"
1773219166.4107943,User-012,started,trace_0043,"157 requests, 18,768 initial tokens"
1773219166.4609199,User-013,started,trace_0220,"382 requests, 19,105 initial tokens"
1773219166.5110426,User-014,started,trace_0561,"89 requests, 40,023 initial tokens"
1773219166.5611663,User-015,started,trace_0180,"209 requests, 20,698 initial tokens"
1773219166.6112878,User-016,started,trace_0108,"136 requests, 47,006 initial tokens"
1773219166.6614132,User-017,started,trace_0046,"442 requests, 11,578 initial tokens"
1773219166.711538,User-018,started,trace_0042,"12 requests, 132,684 initial tokens"
1773219166.7616897,User-019,started,trace_0387,"44 requests, 28,379 initial tokens"
1773219166.8118088,User-020,started,trace_0116,"430 requests, 18,847 initial tokens"
1773219195.9239137,User-021,started,trace_0010,"33 requests, 43,698 initial tokens"
1773219195.9740958,User-022,started,trace_0205,"826 requests, 21,879 initial tokens"
1773219196.0244057,User-023,started,trace_0488,"111 requests, 12,462 initial tokens"
1773219196.0747972,User-024,started,trace_0434,"23 requests, 12,351 initial tokens"
1773219225.907749,User-025,started,trace_0230,"13 requests, 18,135 initial tokens"
1773219225.9585469,User-026,started,trace_0473,"92 requests, 51,090 initial tokens"
1773219226.009635,User-027,started,trace_0519,"36 requests, 11,729 initial tokens"
1773219226.0605936,User-028,started,trace_0191,"462 requests, 17,696 initial tokens"
1773219255.912121,User-029,started,trace_0575,"34 requests, 95,198 initial tokens"
1773219285.8929691,User-030,started,trace_0577,"155 requests, 44,277 initial tokens"
1773219285.9438598,User-031,started,trace_0538,"12 requests, 12,200 initial tokens"
1773219285.9942644,User-032,started,trace_0479,"84 requests, 29,130 initial tokens"
1773219315.8888202,User-033,started,trace_0245,"36 requests, 19,556 initial tokens"
1773219315.9395163,User-034,started,trace_0570,"114 requests, 9,565 initial tokens"
1773219315.9903173,User-035,started,trace_0290,"286 requests, 20,025 initial tokens"
1773219316.0406039,User-036,started,trace_0344,"309 requests, 25,935 initial tokens"
1773219316.0911121,User-037,started,trace_0024,"26 requests, 20,387 initial tokens"
1773219345.8828843,User-038,started,trace_0354,"95 requests, 20,139 initial tokens"
1773219345.9335692,User-039,started,trace_0207,"52 requests, 8,868 initial tokens"
1773219345.9838703,User-040,started,trace_0550,"21 requests, 8,979 initial tokens"
1773219346.0343428,User-041,started,trace_0190,"129 requests, 18,480 initial tokens"
1773219346.0847015,User-042,started,trace_0015,"21 requests, 27,518 initial tokens"
1773219346.135633,User-043,started,trace_0139,"44 requests, 14,487 initial tokens"
1773219375.9239619,User-044,started,trace_0487,"41 requests, 12,303 initial tokens"
1773219375.9743173,User-045,started,trace_0627,"39 requests, 12,249 initial tokens"
1773219376.0247786,User-046,started,trace_0214,"457 requests, 19,540 initial tokens"
1773219376.0750105,User-047,started,trace_0005,"382 requests, 19,105 initial tokens"
1773219376.126137,User-048,started,trace_0079,"813 requests, 16,564 initial tokens"
1773219398.8755867,User-039,truncated,trace_0207,"4/52 requests, 74.3% cache hit"
1773219398.8757792,User-049,started,trace_0565,"170 requests, 12,362 initial tokens"
1773219399.1747348,User-004,completed,trace_0392,"21/21 requests, 62.2% cache hit"
1773219399.175046,User-050,started,trace_0106,"273 requests, 84,352 initial tokens"
1773219421.6754355,User-031,completed,trace_0538,"12/12 requests, 88.6% cache hit"
1773219421.675699,User-051,started,trace_0336,"250 requests, 21,204 initial tokens"
1773219435.947553,User-052,started,trace_0302,"1034 requests, 17,188 initial tokens"
1773219435.9979022,User-053,started,trace_0436,"19 requests, 12,100 initial tokens"
1773219436.0484095,User-054,started,trace_0299,"204 requests, 18,414 initial tokens"
1773219436.0993364,User-055,started,trace_0124,"48 requests, 13,048 initial tokens"
1773219436.1499686,User-056,started,trace_0390,"21 requests, 11,702 initial tokens"
1773219465.926972,User-057,started,trace_0168,"322 requests, 19,035 initial tokens"
1773219465.9773114,User-058,started,trace_0329,"298 requests, 20,065 initial tokens"
1773219466.027651,User-059,started,trace_0522,"137 requests, 9,093 initial tokens"
1773219466.078203,User-060,started,trace_0264,"337 requests, 21,171 initial tokens"
1773219466.1289198,User-061,started,trace_0377,"339 requests, 19,568 initial tokens"
1773219495.8778183,User-062,started,trace_0352,"58 requests, 17,759 initial tokens"
1773219495.9288418,User-063,started,trace_0381,"980 requests, 15,829 initial tokens"
1773219495.9797463,User-064,started,trace_0423,"22 requests, 59,204 initial tokens"
1773219525.8854313,User-065,started,trace_0231,"495 requests, 18,258 initial tokens"
1773219525.9356112,User-066,started,trace_0082,"163 requests, 20,276 initial tokens"
1773219525.9861186,User-067,started,trace_0110,"444 requests, 18,259 initial tokens"
1773219526.036307,User-068,started,trace_0071,"159 requests, 19,484 initial tokens"
1773219526.086478,User-069,started,trace_0315,"132 requests, 17,644 initial tokens"
1773219555.884532,User-070,started,trace_0281,"167 requests, 17,888 initial tokens"
1773219555.9353697,User-071,started,trace_0625,"26 requests, 9,020 initial tokens"
1773219555.9872074,User-072,started,trace_0181,"106 requests, 15,729 initial tokens"
1773219556.0382876,User-073,started,trace_0003,"80 requests, 17,664 initial tokens"
1773219556.0892632,User-074,started,trace_0020,"21 requests, 20,289 initial tokens"
1773219556.1395538,User-075,started,trace_0493,"112 requests, 11,743 initial tokens"
1773219573.108578,User-040,completed,trace_0550,"21/21 requests, 36.7% cache hit"
1773219573.1088142,User-076,started,trace_0192,"301 requests, 21,599 initial tokens"
1773219585.8971045,User-077,started,trace_0597,"35 requests, 12,224 initial tokens"
1773219585.9472737,User-078,started,trace_0076,"236 requests, 17,854 initial tokens"
1773219585.9974086,User-079,started,trace_0444,"41 requests, 11,943 initial tokens"
1773219586.0475354,User-080,started,trace_0156,"219 requests, 19,424 initial tokens"
1773219586.097816,User-081,started,trace_0486,"14 requests, 12,133 initial tokens"
1773219615.8945286,User-082,started,trace_0121,"188 requests, 18,051 initial tokens"
1773219615.945267,User-083,started,trace_0619,"26 requests, 79,450 initial tokens"
1773219645.9086013,User-084,started,trace_0153,"96 requests, 57,510 initial tokens"
1773219645.9595346,User-085,started,trace_0378,"113 requests, 18,530 initial tokens"
1773219646.0104043,User-086,started,trace_0175,"472 requests, 18,279 initial tokens"
1773219675.9538028,User-087,started,trace_0218,"530 requests, 15,161 initial tokens"
1773219676.0077739,User-088,started,trace_0016,"181 requests, 64,831 initial tokens"
1773219676.0599296,User-089,started,trace_0531,"181 requests, 12,278 initial tokens"
1773219705.9684503,User-090,started,trace_0370,"32 requests, 17,925 initial tokens"
1773219706.0186257,User-091,started,trace_0313,"244 requests, 18,713 initial tokens"
1773219706.0688903,User-092,started,trace_0208,"10 requests, 8,868 initial tokens"
1773219706.1199174,User-093,started,trace_0298,"183 requests, 20,481 initial tokens"
1773219706.1701245,User-094,started,trace_0484,"38 requests, 12,351 initial tokens"
1773219706.2202632,User-095,started,trace_0560,"38 requests, 12,351 initial tokens"
1773219735.8875167,User-096,started,trace_0267,"418 requests, 16,735 initial tokens"
1773219735.9377365,User-097,started,trace_0358,"42 requests, 25,259 initial tokens"
1773219735.9895928,User-098,started,trace_0258,"170 requests, 18,265 initial tokens"
1773219736.0397856,User-099,started,trace_0410,"22 requests, 12,332 initial tokens"
1773219736.089946,User-100,started,trace_0523,"46 requests, 12,012 initial tokens"
1773219736.14013,User-101,started,trace_0635,"38 requests, 12,351 initial tokens"
1773219765.9048257,User-102,started,trace_0247,"237 requests, 19,785 initial tokens"
1773219765.9550061,User-103,started,trace_0539,"309 requests, 23,861 initial tokens"
1773219766.0051415,User-104,started,trace_0507,"231 requests, 54,116 initial tokens"
1773219825.8931777,User-105,started,trace_0132,"48 requests, 18,964 initial tokens"
1773219825.9434123,User-106,started,trace_0021,"382 requests, 19,105 initial tokens"
1773219858.1261244,User-056,completed,trace_0390,"21/21 requests, 24.8% cache hit"
1773219858.126402,User-107,started,trace_0622,"25 requests, 12,333 initial tokens"
1773219909.5737298,User-018,completed,trace_0042,"12/12 requests, 84.5% cache hit"
1773219909.5740833,User-108,started,trace_0626,"145 requests, 12,872 initial tokens"
1773219950.249974,User-092,truncated,trace_0208,"4/10 requests, 74.3% cache hit"
1773219950.2501817,User-109,started,trace_0579,"361 requests, 13,182 initial tokens"
1773220011.7538416,User-053,completed,trace_0436,"19/19 requests, 76.4% cache hit"
1773220011.7540853,User-110,started,trace_0137,"134 requests, 19,856 initial tokens"
1773220185.956699,User-111,started,trace_0481,"50 requests, 91,770 initial tokens"
1773220226.7769911,User-045,completed,trace_0627,"39/39 requests, 49.0% cache hit"
1773220226.7773197,User-112,started,trace_0150,"160 requests, 17,626 initial tokens"
1773220239.3575394,User-081,completed,trace_0486,"14/14 requests, 88.2% cache hit"
1773220239.3577578,User-113,started,trace_0064,"41 requests, 37,054 initial tokens"
1773220924.9828866,User-071,completed,trace_0625,"26/26 requests, 50.8% cache hit"
1773220924.9831066,User-114,started,trace_0346,"224 requests, 65,114 initial tokens"
1773221805.9347923,User-115,started,trace_0238,"690 requests, 25,439 initial tokens"
1773221805.9854653,User-116,started,trace_0036,"31 requests, 19,306 initial tokens"
1773221806.0356197,User-117,started,trace_0059,"424 requests, 18,581 initial tokens"
1773221806.0858681,User-118,started,trace_0243,"217 requests, 19,560 initial tokens"
1773221806.1360376,User-119,started,trace_0533,"374 requests, 12,363 initial tokens"
