timestamp,user_id,event_type,trace_id,details
1773224894.1652136,User-001,started,trace_0109,"601 requests, 47,714 initial tokens"
1773224894.2156148,User-002,started,trace_0466,"14 requests, 104,290 initial tokens"
1773224894.265765,User-003,started,trace_0485,"137 requests, 69,944 initial tokens"
1773224894.3159223,User-004,started,trace_0392,"21 requests, 12,073 initial tokens"
1773224894.3661075,User-005,started,trace_0009,"33 requests, 43,698 initial tokens"
1773224894.4162407,User-006,started,trace_0288,"116 requests, 24,567 initial tokens"
1773224894.4663684,User-007,started,trace_0504,"69 requests, 124,901 initial tokens"
1773224894.5164852,User-008,started,trace_0589,"54 requests, 12,249 initial tokens"
1773224894.5666018,User-009,started,trace_0172,"466 requests, 89,509 initial tokens"
1773224894.6167376,User-010,started,trace_0242,"48 requests, 15,422 initial tokens"
1773224894.666855,User-011,started,trace_0441,"26 requests, 71,284 initial tokens"
1773224894.7169716,User-012,started,trace_0043,"157 requests, 18,768 initial tokens"
1773224894.7670865,User-013,started,trace_0220,"382 requests, 19,105 initial tokens"
1773224894.8171995,User-014,started,trace_0561,"89 requests, 40,023 initial tokens"
1773224894.867321,User-015,started,trace_0180,"209 requests, 20,698 initial tokens"
1773224894.9174683,User-016,started,trace_0108,"136 requests, 47,006 initial tokens"
1773224894.9676013,User-017,started,trace_0046,"442 requests, 11,578 initial tokens"
1773224895.017715,User-018,started,trace_0042,"12 requests, 132,684 initial tokens"
1773224895.067849,User-019,started,trace_0387,"44 requests, 28,379 initial tokens"
1773224895.1179626,User-020,started,trace_0116,"430 requests, 18,847 initial tokens"
1773224924.175929,User-021,started,trace_0010,"33 requests, 43,698 initial tokens"
1773224954.1761425,User-022,started,trace_0191,"462 requests, 17,696 initial tokens"
1773224954.2272568,User-023,started,trace_0430,"21 requests, 8,991 initial tokens"
1773224954.2783632,User-024,started,trace_0101,"179 requests, 19,700 initial tokens"
1773224984.231871,User-025,started,trace_0078,"66 requests, 15,818 initial tokens"
1773224984.2829034,User-026,started,trace_0372,"179 requests, 20,583 initial tokens"
1773224984.3341675,User-027,started,trace_0538,"12 requests, 12,200 initial tokens"
1773225014.2676444,User-028,started,trace_0112,"92 requests, 16,981 initial tokens"
1773225014.3186967,User-029,started,trace_0245,"36 requests, 19,556 initial tokens"
1773225014.3694458,User-030,started,trace_0570,"114 requests, 9,565 initial tokens"
1773225044.205594,User-031,started,trace_0581,"1926 requests, 11,741 initial tokens"
1773225044.2561345,User-032,started,trace_0102,"124 requests, 22,443 initial tokens"
1773225044.3065822,User-033,started,trace_0207,"52 requests, 8,868 initial tokens"
1773225074.2053158,User-034,started,trace_0052,"161 requests, 19,835 initial tokens"
1773225074.256108,User-035,started,trace_0401,"213 requests, 11,997 initial tokens"
1773225074.3064117,User-036,started,trace_0459,"30 requests, 11,991 initial tokens"
1773225092.6954727,User-033,truncated,trace_0207,"4/52 requests, 74.3% cache hit"
1773225092.695792,User-037,started,trace_0214,"457 requests, 19,540 initial tokens"
1773225104.1974702,User-038,started,trace_0005,"382 requests, 19,105 initial tokens"
1773225119.523485,User-027,completed,trace_0538,"12/12 requests, 88.6% cache hit"
1773225119.5238533,User-039,started,trace_0295,"441 requests, 21,288 initial tokens"
1773225134.199762,User-040,started,trace_0565,"170 requests, 12,362 initial tokens"
1773225134.2509885,User-041,started,trace_0455,"11 requests, 12,739 initial tokens"
1773225138.6192088,User-004,completed,trace_0392,"21/21 requests, 62.2% cache hit"
1773225138.623794,User-042,started,trace_0436,"19 requests, 12,100 initial tokens"
1773225143.427617,User-023,completed,trace_0430,"21/21 requests, 26.8% cache hit"
1773225143.4278564,User-043,started,trace_0299,"204 requests, 18,414 initial tokens"
1773225164.1968603,User-044,started,trace_0124,"48 requests, 13,048 initial tokens"
1773225194.26695,User-045,started,trace_0282,"123 requests, 19,383 initial tokens"
1773225194.3172367,User-046,started,trace_0373,"376 requests, 17,432 initial tokens"
1773225194.3682215,User-047,started,trace_0522,"137 requests, 9,093 initial tokens"
1773225224.188511,User-048,started,trace_0154,"35 requests, 19,236 initial tokens"
1773225224.2395406,User-049,started,trace_0584,"416 requests, 12,272 initial tokens"
1773225224.2903135,User-050,started,trace_0352,"58 requests, 17,759 initial tokens"
1773225254.2294981,User-051,started,trace_0342,"17 requests, 20,209 initial tokens"
1773225254.2798262,User-052,started,trace_0231,"495 requests, 18,258 initial tokens"
1773225284.2355726,User-053,started,trace_0393,"54 requests, 9,031 initial tokens"
1773225284.2857804,User-054,started,trace_0152,"679 requests, 22,114 initial tokens"
1773225284.3360963,User-055,started,trace_0281,"167 requests, 17,888 initial tokens"
1773225314.2692049,User-056,started,trace_0090,"84 requests, 18,740 initial tokens"
1773225314.3215404,User-057,started,trace_0497,"30 requests, 11,991 initial tokens"
1773225314.3729765,User-058,started,trace_0402,"26 requests, 11,940 initial tokens"
1773225344.2735984,User-059,started,trace_0156,"219 requests, 19,424 initial tokens"
1773225344.3244727,User-060,started,trace_0196,"38 requests, 24,522 initial tokens"
1773225374.1920395,User-061,started,trace_0293,"166 requests, 20,227 initial tokens"
1773225374.2428143,User-062,started,trace_0170,"270 requests, 19,054 initial tokens"
1773225385.437842,User-042,completed,trace_0436,"19/19 requests, 76.4% cache hit"
1773225385.4380953,User-063,started,trace_0019,"243 requests, 18,842 initial tokens"
1773225388.2742155,User-036,completed,trace_0459,"30/30 requests, 44.8% cache hit"
1773225388.2745132,User-064,started,trace_0595,"33 requests, 11,709 initial tokens"
1773225404.2154548,User-065,started,trace_0023,"90 requests, 18,557 initial tokens"
1773225434.2397084,User-066,started,trace_0175,"472 requests, 18,279 initial tokens"
1773225434.2898777,User-067,started,trace_0311,"14 requests, 20,090 initial tokens"
1773225464.1967819,User-068,started,trace_0531,"181 requests, 12,278 initial tokens"
1773225464.2472584,User-069,started,trace_0088,"215 requests, 19,641 initial tokens"
1773225464.2974846,User-070,started,trace_0395,"30 requests, 11,934 initial tokens"
1773225494.2195053,User-071,started,trace_0208,"10 requests, 8,868 initial tokens"
1773225494.269698,User-072,started,trace_0298,"183 requests, 20,481 initial tokens"
1773225494.319954,User-073,started,trace_0484,"38 requests, 12,351 initial tokens"
1773225524.224367,User-074,started,trace_0508,"25 requests, 12,178 initial tokens"
1773225524.275294,User-075,started,trace_0267,"418 requests, 16,735 initial tokens"
1773225524.326376,User-076,started,trace_0258,"170 requests, 18,265 initial tokens"
1773225554.2967494,User-077,started,trace_0223,"382 requests, 19,105 initial tokens"
1773225554.3475904,User-078,started,trace_0562,"17 requests, 11,741 initial tokens"
1773225554.3978074,User-079,started,trace_0341,"87 requests, 17,869 initial tokens"
1773225584.2356124,User-080,started,trace_0600,"211 requests, 40,479 initial tokens"
1773225587.3966517,User-018,completed,trace_0042,"12/12 requests, 84.5% cache hit"
1773225587.397057,User-081,started,trace_0579,"361 requests, 13,182 initial tokens"
1773225592.4282491,User-071,truncated,trace_0208,"4/10 requests, 74.3% cache hit"
1773225592.428747,User-082,started,trace_0137,"134 requests, 19,856 initial tokens"
1773225614.2528565,User-083,started,trace_0586,"31 requests, 11,997 initial tokens"
1773225644.226992,User-084,started,trace_0238,"690 requests, 25,439 initial tokens"
1773225644.2771623,User-085,started,trace_0036,"31 requests, 19,306 initial tokens"
1773225653.0702739,User-058,completed,trace_0402,"26/26 requests, 51.1% cache hit"
